25.206094424164696, 8.000043869428172
27.45245609722503, 10.000087063473596
30.53367400669704, 12.00009212814529
33.37671932077973, 14.000097601686313
35.856244979033036, 16.000090180186738
38.69929029311573, 18.00009665372776
41.66267405744217, 20.000096224503044
44.38287661618295, 22.000097997471974
47.105583480021906, 24.00009937377874
50.068967244348336, 26.00009894455402
52.907003948234696, 28.000015211419362
55.271199766440596, 30.00009389936121
58.593094576400084, 32.00000615850142
61.67932109606844, 34.000099429848814
64.76053900554044, 36.00009349452051
68.68162176162048, 38.0000166364942
71.64750983104508, 40.000085810607314
75.57109689222328, 42.000088555918824
78.7751575570372, 44.000096321162626
81.61820287111989, 46.000061794703656
85.6571197723455, 48.00003943057375
88.74334629201384, 50.00002270192113
92.06524110197334, 52.00005496106136
95.86848971290779, 54.00002360913861
98.95221192747796, 56.00005727714815
102.39694949277937, 58.00009323686047
105.96202550832452, 60.00006329380705
109.52459721877148, 62.00006374741579
113.08716892921846, 64.00006420102452
116.53441079961803, 66.00006976407469
120.33765941055248, 68.00003841215194
124.38408922707237, 70.00004485803556
128.78903008922558, 72.00008399228411
132.35410610477084, 74.00005404923069
136.5233786766326, 76.00006419568641
141.04865798902958, 78.0000374271692
145.5764416065246, 80.00008026198986
150.4627362696527, 82.00009578517545
154.98801558204966, 84.00002901665825
159.51579919954486, 86.0000718514789
164.40459816777118, 88.00001697800233
170.4942773333364, 90.00003347353049
176.22794975836715, 92.00008688403156
183.04216393049325, 94.00007756630313
188.7758363555242, 96.0000309768042
197.51546573155022, 98.0000672148239
